2020-May-30 13:33:44 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:33:44 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2020-May-30 13:34:21 PM [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 38.663 seconds (JVM running for 52.365)
2020-May-30 13:35:33 PM [http-nio-8080-exec-4] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:35:33 PM [http-nio-8080-exec-4] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:38:02 PM [http-nio-8080-exec-10] INFO  eventLogger - A new Game Event created, id: 0
2020-May-30 13:38:02 PM [http-nio-8080-exec-10] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Alerts.GameEventAlert was added to the dataBase
2020-May-30 13:50:35 PM [main] INFO  eventLogger - Starting spring boot application
2020-May-30 13:50:37 PM [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on DESKTOP-MRP1GMH with PID 6704 (C:\Users\iris dreizenshtok\Desktop\programming\Teammates\target\classes started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 13:50:37 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:50:37 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2020-May-30 13:51:16 PM [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 41.355 seconds (JVM running for 48.236)
2020-May-30 13:51:54 PM [main] INFO  com.example.demo.GamePolicyTest - Starting GamePolicyTest on DESKTOP-MRP1GMH with PID 24136 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 13:51:54 PM [main] DEBUG com.example.demo.GamePolicyTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:51:54 PM [main] INFO  com.example.demo.GamePolicyTest - No active profile set, falling back to default profiles: default
2020-May-30 13:52:42 PM [main] INFO  com.example.demo.GamePolicyTest - Started GamePolicyTest in 49.328 seconds (JVM running for 61.844)
2020-May-30 13:52:44 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:44 PM [main] INFO  eventLogger - A new Subscriber created, id: FAR-user
2020-May-30 13:52:44 PM [main] INFO  eventLogger - A new Far created, id: 1
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: owner1 - user
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: owner2 - user
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: owner3 - user
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: owner4 - user
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Owner created, id: 2
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Owner created, id: 3
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Owner created, id: 4
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Owner created, id: 5
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: referee - 1
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: referee - 2
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Subscriber created, id: referee - 3
2020-May-30 13:52:45 PM [main] INFO  eventLogger - A new Referee created, id: 6
2020-May-30 13:52:46 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:46 PM [main] INFO  eventLogger - A new Referee created, id: 7
2020-May-30 13:52:46 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:52:46 PM [main] INFO  eventLogger - A new Referee created, id: 8
2020-May-30 13:52:46 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 13:53:24 PM [main] INFO  com.example.demo.GamePolicyTest - Starting GamePolicyTest on DESKTOP-MRP1GMH with PID 17788 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 13:53:24 PM [main] DEBUG com.example.demo.GamePolicyTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:53:24 PM [main] INFO  com.example.demo.GamePolicyTest - No active profile set, falling back to default profiles: default
2020-May-30 13:54:14 PM [main] INFO  com.example.demo.GamePolicyTest - Started GamePolicyTest in 51.926 seconds (JVM running for 68.864)
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new team 1 was created by sid : 2, team name: Real Madrid
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new team 2 was created by sid : 3, team name: Barcelona
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new team 3 was created by sid : 4, team name: Atletico Madrid
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new team 4 was created by sid : 5, team name: Valencia
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Field was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new Field created, id: 1 field name: Santiago Bernabeu
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Field was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new Field created, id: 2 field name: Camp Nou
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Field was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new Field created, id: 3 field name: Metropolitano
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Field was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new Field created, id: 4 field name: Mestailla
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.League was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new League created, id: 1 league name: LaLiga
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A league was initiated by FAR: 1
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was added to the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new Season created, id: 1 for league: LaLiga
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new season was initiated to league: LaLiga year: 2020 by: 1
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:54:16 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:54:42 PM [main] INFO  com.example.demo.GamePolicyTest - Starting GamePolicyTest on DESKTOP-MRP1GMH with PID 13724 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 13:54:43 PM [main] DEBUG com.example.demo.GamePolicyTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:54:43 PM [main] INFO  com.example.demo.GamePolicyTest - No active profile set, falling back to default profiles: default
2020-May-30 13:55:26 PM [main] INFO  com.example.demo.GamePolicyTest - Started GamePolicyTest in 45.174 seconds (JVM running for 57.544)
2020-May-30 13:55:27 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:55:27 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 1 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@68312b85
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 2 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@68312b85 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 3 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@7594d189
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 4 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@7594d189 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 5 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@628af295
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 6 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@628af295 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@5db6083b
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:29 PM [main] INFO  eventLogger - A new Match created, id: 7 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@68312b85 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@7594d189
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new Match created, id: 8 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@7594d189 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@68312b85
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new Match created, id: 9 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@68312b85 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@628af295
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new Match created, id: 10 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@628af295 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@68312b85
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new Match created, id: 11 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@7594d189 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@628af295
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was added to the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new Match created, id: 12 ,Home Team : com.example.demo.DomainLayer.LeagueManagment.Team@628af295 ,Away Team: com.example.demo.DomainLayer.LeagueManagment.Team@7594d189
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Game was updated in the dataBase
2020-May-30 13:55:30 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:56:25 PM [main] INFO  eventLogger - Starting spring boot application
2020-May-30 13:56:28 PM [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on DESKTOP-MRP1GMH with PID 22216 (C:\Users\iris dreizenshtok\Desktop\programming\Teammates\target\classes started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 13:56:28 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 13:56:28 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2020-May-30 13:56:59 PM [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 33.879 seconds (JVM running for 42.394)
2020-May-30 13:57:29 PM [http-nio-8080-exec-5] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:57:29 PM [http-nio-8080-exec-5] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Season was updated in the dataBase
2020-May-30 13:57:51 PM [http-nio-8080-exec-10] INFO  eventLogger - A new Game Event created, id: 0
2020-May-30 13:57:51 PM [http-nio-8080-exec-10] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Alerts.GameEventAlert was added to the dataBase
2020-May-30 13:58:17 PM [http-nio-8080-exec-2] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.GameReport was added to the dataBase
2020-May-30 13:58:17 PM [http-nio-8080-exec-2] INFO  eventLogger - A new Game Report created, id: 1
2020-May-30 13:58:17 PM [http-nio-8080-exec-2] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.GameReport was updated in the dataBase
2020-May-30 14:02:43 PM [main] INFO  com.example.demo.TeamTest - Starting TeamTest on DESKTOP-MRP1GMH with PID 18096 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:02:43 PM [main] DEBUG com.example.demo.TeamTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:02:43 PM [main] INFO  com.example.demo.TeamTest - No active profile set, falling back to default profiles: default
2020-May-30 14:03:31 PM [main] INFO  com.example.demo.TeamTest - Started TeamTest in 49.334 seconds (JVM running for 64.86)
2020-May-30 14:03:33 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:03:33 PM [main] INFO  eventLogger - A new Subscriber created, id: farNewTeam
2020-May-30 14:03:33 PM [main] INFO  eventLogger - A new Far created, id: 9
2020-May-30 14:03:33 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:03:34 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:03:34 PM [main] INFO  eventLogger - A new Subscriber created, id: ownerNewTeam
2020-May-30 14:03:34 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 14:03:34 PM [main] INFO  eventLogger - A new Owner created, id: 10
2020-May-30 14:03:34 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:04:12 PM [main] INFO  eventLogger - Starting spring boot application
2020-May-30 14:04:14 PM [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on DESKTOP-MRP1GMH with PID 17972 (C:\Users\iris dreizenshtok\Desktop\programming\Teammates\target\classes started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:04:14 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:04:14 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2020-May-30 14:04:39 PM [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 27.235 seconds (JVM running for 42.29)
2020-May-30 14:06:09 PM [http-nio-8080-exec-6] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Request.TeamRequest was added to the dataBase
2020-May-30 14:06:09 PM [http-nio-8080-exec-6] INFO  eventLogger - A new Team Request created by: 10 ,request id: 1
2020-May-30 14:06:09 PM [http-nio-8080-exec-6] INFO  eventLogger - A new team request was created by sid : 10, team name: iris
2020-May-30 14:07:12 PM [http-nio-8080-exec-4] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 14:07:12 PM [http-nio-8080-exec-4] INFO  eventLogger - A new team 5 was created by sid : 10, team name: iris
2020-May-30 14:07:12 PM [http-nio-8080-exec-4] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:08:35 PM [main] INFO  com.example.demo.TeamTest - Starting TeamTest on DESKTOP-MRP1GMH with PID 3824 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:08:35 PM [main] DEBUG com.example.demo.TeamTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:08:35 PM [main] INFO  com.example.demo.TeamTest - No active profile set, falling back to default profiles: default
2020-May-30 14:09:25 PM [main] INFO  com.example.demo.TeamTest - Started TeamTest in 51.285 seconds (JVM running for 64.003)
2020-May-30 14:09:26 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:09:26 PM [main] INFO  eventLogger - A new Subscriber created, id: ownerNewTeam1
2020-May-30 14:09:27 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 14:09:27 PM [main] INFO  eventLogger - A new Owner created, id: 11
2020-May-30 14:09:27 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:09:53 PM [main] INFO  eventLogger - Starting spring boot application
2020-May-30 14:09:55 PM [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on DESKTOP-MRP1GMH with PID 21080 (C:\Users\iris dreizenshtok\Desktop\programming\Teammates\target\classes started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:09:55 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:09:55 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
2020-May-30 14:10:14 PM [main] INFO  com.example.demo.DemoApplication - Started DemoApplication in 20.006 seconds (JVM running for 27.241)
2020-May-30 14:13:15 PM [http-nio-8080-exec-8] INFO  eventLogger - A new object: com.example.demo.DomainLayer.LeagueManagment.Team was added to the dataBase
2020-May-30 14:13:15 PM [http-nio-8080-exec-8] INFO  eventLogger - A new team 6 was created by sid : 10, team name: iris
2020-May-30 14:13:15 PM [http-nio-8080-exec-8] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:18:55 PM [main] INFO  com.example.demo.TeamTest - Starting TeamTest on DESKTOP-MRP1GMH with PID 1772 (started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:18:55 PM [main] DEBUG com.example.demo.TeamTest - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:18:55 PM [main] INFO  com.example.demo.TeamTest - No active profile set, falling back to default profiles: default
2020-May-30 14:20:16 PM [main] INFO  com.example.demo.TeamTest - Started TeamTest in 82.516 seconds (JVM running for 95.159)
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Subscriber created, id: farNewTeam
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Far created, id: 1
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Subscriber created, id: ownerNewTeam1
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Owner created, id: 2
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was added to the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Subscriber created, id: ownerNewTeam2
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Owner was updated in the dataBase
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new Owner created, id: 3
2020-May-30 14:20:18 PM [main] INFO  eventLogger - A new object: com.example.demo.DomainLayer.Users.Subscriber was updated in the dataBase
2020-May-30 14:20:34 PM [main] INFO  eventLogger - Starting spring boot application
2020-May-30 14:20:38 PM [main] INFO  com.example.demo.DemoApplication - Starting DemoApplication on DESKTOP-MRP1GMH with PID 15948 (C:\Users\iris dreizenshtok\Desktop\programming\Teammates\target\classes started by iris dreizenshtok in C:\Users\iris dreizenshtok\Desktop\programming\Teammates)
2020-May-30 14:20:38 PM [main] DEBUG com.example.demo.DemoApplication - Running with Spring Boot v2.2.6.RELEASE, Spring v5.2.5.RELEASE
2020-May-30 14:20:38 PM [main] INFO  com.example.demo.DemoApplication - No active profile set, falling back to default profiles: default
